name,type,licence,county,township,lot,conc,total depth date,plugged date,latitude,longitude,url
T006056_ALBEMAR_FESL,FESL,T006056,Bruce,Albemarle,25,IW,11/22/1982 0:00,11/23/1983 0:00,44.79185583,-81.23234972,http://www.ogsrlibrary.com/logs/view/T006056_ALBEMAR_FESL
T006056_ALBEMAR_GRFD,GRFD,T006056,Bruce,Albemarle,25,IW,11/22/1982 0:00,11/23/1983 0:00,44.79185583,-81.23234972,http://www.ogsrlibrary.com/logs/view/T006056_ALBEMAR_GRFD
T006056_ALBEMAR_NEUT,NEUT,T006056,Bruce,Albemarle,25,IW,11/22/1982 0:00,11/23/1983 0:00,44.79185583,-81.23234972,http://www.ogsrlibrary.com/logs/view/T006056_ALBEMAR_NEUT
T007587_AMABEL0_GRL0,GRL0,T007587,Bruce,Amabel,16,XIV,3/14/1990 0:00,NULL,44.67010639,-81.21252,http://www.ogsrlibrary.com/logs/view/T007587_AMABEL0_GRL0
T007587_AMABEL0_REST,REST,T007587,Bruce,Amabel,16,XIV,3/14/1990 0:00,NULL,44.67010639,-81.21252,http://www.ogsrlibrary.com/logs/view/T007587_AMABEL0_REST
H000007_AMABEL0_GRL0,GRL0,H000007,Bruce,Amabel,2,IX,10/20/1934 0:00,NULL,44.62888889,-81.14072222,http://www.ogsrlibrary.com/logs/view/H000007_AMABEL0_GRL0
F012141_AMABEL0_ELE,ELE,F012141,Bruce,Amabel,52,II,10/28/1955 0:00,10/31/1955 0:00,44.70594778,-81.19436028,http://www.ogsrlibrary.com/logs/view/F012141_AMABEL0_ELE
F012141_AMABEL0_GRNL,GRNL,F012141,Bruce,Amabel,52,II,10/28/1955 0:00,10/31/1955 0:00,44.70594778,-81.19436028,http://www.ogsrlibrary.com/logs/view/F012141_AMABEL0_GRNL
T007586_AMABEL0_GRL0,GRL0,T007586,Bruce,Amabel,7,A,3/9/1990 0:00,NULL,44.54854361,-81.15912528,http://www.ogsrlibrary.com/logs/view/T007586_AMABEL0_GRL0
T007586_AMABEL0_REST,REST,T007586,Bruce,Amabel,7,A,3/9/1990 0:00,NULL,44.54854361,-81.15912528,http://www.ogsrlibrary.com/logs/view/T007586_AMABEL0_REST
T007586_AMABEL0_TMPL,TMPL,T007586,Bruce,Amabel,7,A,3/9/1990 0:00,NULL,44.54854361,-81.15912528,http://www.ogsrlibrary.com/logs/view/T007586_AMABEL0_TMPL
F012088_BRANT00_DNL0,DNL0,F012088,Bruce,Brant,35,IN,6/23/1948 0:00,6/23/1948 0:00,44.13736111,-81.12883333,http://www.ogsrlibrary.com/logs/view/F012088_BRANT00_DNL0
F012088_BRANT00_GRNL,GRNL,F012088,Bruce,Brant,35,IN,6/23/1948 0:00,6/23/1948 0:00,44.13736111,-81.12883333,http://www.ogsrlibrary.com/logs/view/F012088_BRANT00_GRNL
T002238_BRUCE00_DENL,DENL,T002238,Bruce,Bruce,1,VIII,1/6/1967 0:00,1/18/1967 0:00,44.33336111,-81.50244444,http://www.ogsrlibrary.com/logs/view/T002238_BRUCE00_DENL
T002238_BRUCE00_DENL(HD),DENL(HD),T002238,Bruce,Bruce,1,VIII,1/6/1967 0:00,1/18/1967 0:00,44.33336111,-81.50244444,http://www.ogsrlibrary.com/logs/view/T002238_BRUCE00_DENL(HD)
T002238_BRUCE00_GRNL,GRNL,T002238,Bruce,Bruce,1,VIII,1/6/1967 0:00,1/18/1967 0:00,44.33336111,-81.50244444,http://www.ogsrlibrary.com/logs/view/T002238_BRUCE00_GRNL
T002238_BRUCE00_GRNL(HD),GRNL(HD),T002238,Bruce,Bruce,1,VIII,1/6/1967 0:00,1/18/1967 0:00,44.33336111,-81.50244444,http://www.ogsrlibrary.com/logs/view/T002238_BRUCE00_GRNL(HD)
T011811_BRUCE00_CA,CA,T011811,Bruce,Bruce,18,LR,7/18/2008 0:00,NULL,44.32140389,-81.58840556,http://www.ogsrlibrary.com/logs/view/T011811_BRUCE00_CA
T011811_BRUCE00_GRL,GRL,T011811,Bruce,Bruce,18,LR,7/18/2008 0:00,NULL,44.32140389,-81.58840556,http://www.ogsrlibrary.com/logs/view/T011811_BRUCE00_GRL
T011811_BRUCE00_GRNL,GRNL,T011811,Bruce,Bruce,18,LR,7/18/2008 0:00,NULL,44.32140389,-81.58840556,http://www.ogsrlibrary.com/logs/view/T011811_BRUCE00_GRNL
T011811_BRUCE00_GYRO,GYRO,T011811,Bruce,Bruce,18,LR,7/18/2008 0:00,NULL,44.32140389,-81.58840556,http://www.ogsrlibrary.com/logs/view/T011811_BRUCE00_GYRO
T011811_BRUCE00_MAGD,MAGD,T011811,Bruce,Bruce,18,LR,7/18/2008 0:00,NULL,44.32140389,-81.58840556,http://www.ogsrlibrary.com/logs/view/T011811_BRUCE00_MAGD
T011811_BRUCE00_REST,REST,T011811,Bruce,Bruce,18,LR,7/18/2008 0:00,NULL,44.32140389,-81.58840556,http://www.ogsrlibrary.com/logs/view/T011811_BRUCE00_REST
T011811_BRUCE00_SGR,SGR,T011811,Bruce,Bruce,18,LR,7/18/2008 0:00,NULL,44.32140389,-81.58840556,http://www.ogsrlibrary.com/logs/view/T011811_BRUCE00_SGR
T011811_BRUCE00_TEMP,TEMP,T011811,Bruce,Bruce,18,LR,7/18/2008 0:00,NULL,44.32140389,-81.58840556,http://www.ogsrlibrary.com/logs/view/T011811_BRUCE00_TEMP
T011811_BRUCE00_TV00,TV00,T011811,Bruce,Bruce,18,LR,7/18/2008 0:00,NULL,44.32140389,-81.58840556,http://www.ogsrlibrary.com/logs/view/T011811_BRUCE00_TV00
T011811_BRUCE00_WAVE,WAVE,T011811,Bruce,Bruce,18,LR,7/18/2008 0:00,NULL,44.32140389,-81.58840556,http://www.ogsrlibrary.com/logs/view/T011811_BRUCE00_WAVE
T011582_BRUCE00_CA,CA,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_CA
T011583_BRUCE00_CALP,CALP,T011583,Bruce,Bruce,20,LR,8/3/2007 0:00,NULL,44.32129583,-81.57425861,http://www.ogsrlibrary.com/logs/view/T011583_BRUCE00_CALP
T011926_BRUCE00_CALP,CALP,T011926,Bruce,Bruce,20,LR,10/29/2009 0:00,NULL,44.3214975,-81.57409361,http://www.ogsrlibrary.com/logs/view/T011926_BRUCE00_CALP
T011582_BRUCE00_CNFD,CNFD,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_CNFD
T011583_BRUCE00_CNFD,CNFD,T011583,Bruce,Bruce,20,LR,8/3/2007 0:00,NULL,44.32129583,-81.57425861,http://www.ogsrlibrary.com/logs/view/T011583_BRUCE00_CNFD
T011926_BRUCE00_DENL,DENL,T011926,Bruce,Bruce,20,LR,10/29/2009 0:00,NULL,44.3214975,-81.57409361,http://www.ogsrlibrary.com/logs/view/T011926_BRUCE00_DENL
T011926_BRUCE00_DEV0,DEV0,T011926,Bruce,Bruce,20,LR,10/29/2009 0:00,NULL,44.3214975,-81.57409361,http://www.ogsrlibrary.com/logs/view/T011926_BRUCE00_DEV0
T011582_BRUCE00_GR,GR,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_GR
T011583_BRUCE00_GRL0,GRL0,T011583,Bruce,Bruce,20,LR,8/3/2007 0:00,NULL,44.32129583,-81.57425861,http://www.ogsrlibrary.com/logs/view/T011583_BRUCE00_GRL0
T011926_BRUCE00_GRL0,GRL0,T011926,Bruce,Bruce,20,LR,10/29/2009 0:00,NULL,44.3214975,-81.57409361,http://www.ogsrlibrary.com/logs/view/T011926_BRUCE00_GRL0
T011583_BRUCE00_GRNL,GRNL,T011583,Bruce,Bruce,20,LR,8/3/2007 0:00,NULL,44.32129583,-81.57425861,http://www.ogsrlibrary.com/logs/view/T011583_BRUCE00_GRNL
T011926_BRUCE00_GRNL,GRNL,T011926,Bruce,Bruce,20,LR,10/29/2009 0:00,NULL,44.3214975,-81.57409361,http://www.ogsrlibrary.com/logs/view/T011926_BRUCE00_GRNL
T011582_BRUCE00_NEUT,NEUT,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_NEUT
T011583_BRUCE00_REST,REST,T011583,Bruce,Bruce,20,LR,8/3/2007 0:00,NULL,44.32129583,-81.57425861,http://www.ogsrlibrary.com/logs/view/T011583_BRUCE00_REST
T011926_BRUCE00_REST,REST,T011926,Bruce,Bruce,20,LR,10/29/2009 0:00,NULL,44.3214975,-81.57409361,http://www.ogsrlibrary.com/logs/view/T011926_BRUCE00_REST
T011582_BRUCE00_REST_1,REST_1,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_REST_1
T011582_BRUCE00_REST_2,REST_2,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_REST_2
T011583_BRUCE00_SONL,SONL,T011583,Bruce,Bruce,20,LR,8/3/2007 0:00,NULL,44.32129583,-81.57425861,http://www.ogsrlibrary.com/logs/view/T011583_BRUCE00_SONL
T011583_BRUCE00_TEMP,TEMP,T011583,Bruce,Bruce,20,LR,8/3/2007 0:00,NULL,44.32129583,-81.57425861,http://www.ogsrlibrary.com/logs/view/T011583_BRUCE00_TEMP
T011926_BRUCE00_TEMP,TEMP,T011926,Bruce,Bruce,20,LR,10/29/2009 0:00,NULL,44.3214975,-81.57409361,http://www.ogsrlibrary.com/logs/view/T011926_BRUCE00_TEMP
T011582_BRUCE00_TMPL,TMPL,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_TMPL
T011582_BRUCE00_TV00,TV00,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_TV00
T011583_BRUCE00_TV00,TV00,T011583,Bruce,Bruce,20,LR,8/3/2007 0:00,NULL,44.32129583,-81.57425861,http://www.ogsrlibrary.com/logs/view/T011583_BRUCE00_TV00
T011926_BRUCE00_TV00,TV00,T011926,Bruce,Bruce,20,LR,10/29/2009 0:00,NULL,44.3214975,-81.57409361,http://www.ogsrlibrary.com/logs/view/T011926_BRUCE00_TV00
T011582_BRUCE00_TV01,TV01,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_TV01
T011926_BRUCE00_WAVE,WAVE,T011926,Bruce,Bruce,20,LR,10/29/2009 0:00,NULL,44.3214975,-81.57409361,http://www.ogsrlibrary.com/logs/view/T011926_BRUCE00_WAVE
T011582_BRUCE00_WAVE_1,WAVE_1,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_WAVE_1
T011582_BRUCE00_WAVE_2,WAVE_2,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_WAVE_2
T011582_BRUCE00_WF1,WF1,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_WF1
T011582_BRUCE00_WF2,WF2,T011582,Bruce,Bruce,20,LR,4/4/2007 0:00,NULL,44.32161389,-81.57386917,http://www.ogsrlibrary.com/logs/view/T011582_BRUCE00_WF2
T011942_BRUCE00_CALP,CALP,T011942,Bruce,Bruce,22,LR,2/12/2010 0:00,NULL,44.32665611,-81.57751528,http://www.ogsrlibrary.com/logs/view/T011942_BRUCE00_CALP
T011942_BRUCE00_DENL,DENL,T011942,Bruce,Bruce,22,LR,2/12/2010 0:00,NULL,44.32665611,-81.57751528,http://www.ogsrlibrary.com/logs/view/T011942_BRUCE00_DENL
T011942_BRUCE00_GRL0,GRL0,T011942,Bruce,Bruce,22,LR,2/12/2010 0:00,NULL,44.32665611,-81.57751528,http://www.ogsrlibrary.com/logs/view/T011942_BRUCE00_GRL0
T011942_BRUCE00_GRNL,GRNL,T011942,Bruce,Bruce,22,LR,2/12/2010 0:00,NULL,44.32665611,-81.57751528,http://www.ogsrlibrary.com/logs/view/T011942_BRUCE00_GRNL
T011942_BRUCE00_MGBD,MGBD,T011942,Bruce,Bruce,22,LR,2/12/2010 0:00,NULL,44.32665611,-81.57751528,http://www.ogsrlibrary.com/logs/view/T011942_BRUCE00_MGBD
T011942_BRUCE00_REST,REST,T011942,Bruce,Bruce,22,LR,2/12/2010 0:00,NULL,44.32665611,-81.57751528,http://www.ogsrlibrary.com/logs/view/T011942_BRUCE00_REST
T011942_BRUCE00_TEMP,TEMP,T011942,Bruce,Bruce,22,LR,2/12/2010 0:00,NULL,44.32665611,-81.57751528,http://www.ogsrlibrary.com/logs/view/T011942_BRUCE00_TEMP
T011942_BRUCE00_TV00,TV00,T011942,Bruce,Bruce,22,LR,2/12/2010 0:00,NULL,44.32665611,-81.57751528,http://www.ogsrlibrary.com/logs/view/T011942_BRUCE00_TV00
T011942_BRUCE00_WAVE,WAVE,T011942,Bruce,Bruce,22,LR,2/12/2010 0:00,NULL,44.32665611,-81.57751528,http://www.ogsrlibrary.com/logs/view/T011942_BRUCE00_WAVE
T003387_BRUCE00_DENL,DENL,T003387,Bruce,Bruce,22,XIII,5/16/1972 0:00,5/18/1972 0:00,44.32736111,-81.37258333,http://www.ogsrlibrary.com/logs/view/T003387_BRUCE00_DENL
T003387_BRUCE00_GRNL,GRNL,T003387,Bruce,Bruce,22,XIII,5/16/1972 0:00,5/18/1972 0:00,44.32736111,-81.37258333,http://www.ogsrlibrary.com/logs/view/T003387_BRUCE00_GRNL
T011812_BRUCE00_CA_1,CA_1,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_CA_1
T011812_BRUCE00_CA_2,CA_2,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_CA_2
T011812_BRUCE00_GRNL_1,GRNL_1,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_GRNL_1
T011812_BRUCE00_GRNL_2,GRNL_2,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_GRNL_2
T011812_BRUCE00_GR_1,GR_1,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_GR_1
T011812_BRUCE00_GR_2,GR_2,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_GR_2
T011812_BRUCE00_MAGD,MAGD,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_MAGD
T011812_BRUCE00_SGR_1,SGR_1,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_SGR_1
T011812_BRUCE00_SGR_2,SGR_2,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_SGR_2
T011812_BRUCE00_SP_1,SP_1,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_SP_1
T011812_BRUCE00_SP_2,SP_2,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_SP_2
T011812_BRUCE00_TMPL_1,TMPL_1,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_TMPL_1
T011812_BRUCE00_TMPL_2,TMPL_2,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_TMPL_2
T011812_BRUCE00_TV00,TV00,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_TV00
T011812_BRUCE00_TV01,TV01,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_TV01
T011812_BRUCE00_WAVE_1,WAVE_1,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_WAVE_1
T011812_BRUCE00_WAVE_2,WAVE_2,T011812,Bruce,Bruce,23,LR,10/24/2008 0:00,NULL,44.3304625,-81.58476083,http://www.ogsrlibrary.com/logs/view/T011812_BRUCE00_WAVE_2
T002636_BRUCE00_DENL,DENL,T002636,Bruce,Bruce,E,IV,1/24/1969 0:00,2/6/1969 0:00,44.30411111,-81.54727778,http://www.ogsrlibrary.com/logs/view/T002636_BRUCE00_DENL
T002636_BRUCE00_GRNL,GRNL,T002636,Bruce,Bruce,E,IV,1/24/1969 0:00,2/6/1969 0:00,44.30411111,-81.54727778,http://www.ogsrlibrary.com/logs/view/T002636_BRUCE00_GRNL
T004881_CULROSS_GRNL,GRNL,T004881,Bruce,Culross,25,V,5/5/1979 0:00,5/11/1979 0:00,43.97675,-81.33002778,http://www.ogsrlibrary.com/logs/view/T004881_CULROSS_GRNL
T004881_CULROSS_GRNL(HD),GRNL(HD),T004881,Bruce,Culross,25,V,5/5/1979 0:00,5/11/1979 0:00,43.97675,-81.33002778,http://www.ogsrlibrary.com/logs/view/T004881_CULROSS_GRNL(HD)
T002730_GREENOC_GRNL,GRNL,T002730,Bruce,Greenock,3,IN,5/30/1969 0:00,6/4/1969 0:00,44.10025,-81.40716667,http://www.ogsrlibrary.com/logs/view/T002730_GREENOC_GRNL
T004854_GREENOC_GRNL,GRNL,T004854,Bruce,Greenock,32,VIII,2/3/1979 0:00,2/14/1979 0:00,44.15047222,-81.41433333,http://www.ogsrlibrary.com/logs/view/T004854_GREENOC_GRNL
F012063_HURON00_GRNL,GRNL,F012063,Bruce,Huron,10,I,1/16/1959 0:00,1/21/1959 0:00,43.99166667,-81.57972222,http://www.ogsrlibrary.com/logs/view/F012063_HURON00_GRNL
F012066_HURON00_GRNL,GRNL,F012066,Bruce,Huron,31,I,4/16/1956 0:00,4/24/1956 0:00,44.01811111,-81.62038889,http://www.ogsrlibrary.com/logs/view/F012066_HURON00_GRNL
T003535_HURON00_DENL,DENL,T003535,Bruce,Huron,33,LR,3/27/1973 0:00,3/28/1973 0:00,44.09902778,-81.68716667,http://www.ogsrlibrary.com/logs/view/T003535_HURON00_DENL
T003535_HURON00_GRNL,GRNL,T003535,Bruce,Huron,33,LR,3/27/1973 0:00,3/28/1973 0:00,44.09902778,-81.68716667,http://www.ogsrlibrary.com/logs/view/T003535_HURON00_GRNL
T002663_HURON00_GRNL,GRNL,T002663,Bruce,Huron,63,I,4/11/1969 0:00,4/18/1969 0:00,44.04205556,-81.69555556,http://www.ogsrlibrary.com/logs/view/T002663_HURON00_GRNL
F012078_HURON00_GRNL,GRNL,F012078,Bruce,Huron,9,XI,11/14/1955 0:00,8/11/1956 0:00,44.08602778,-81.53152778,http://www.ogsrlibrary.com/logs/view/F012078_HURON00_GRNL
T003588_KINCARD_GRNL,GRNL,T003588,Bruce,Kincardine,14,VIN,5/26/1973 0:00,5/29/1973 0:00,44.19416667,-81.52055556,http://www.ogsrlibrary.com/logs/view/T003588_KINCARD_GRNL
T001925_KINCARD_DENL,DENL,T001925,Bruce,Kincardine,17,VIII,4/5/1965 0:00,4/6/1965 0:00,44.20497222,-81.49661111,http://www.ogsrlibrary.com/logs/view/T001925_KINCARD_DENL
T001925_KINCARD_DENL(HD),DENL(HD),T001925,Bruce,Kincardine,17,VIII,4/5/1965 0:00,4/6/1965 0:00,44.20497222,-81.49661111,http://www.ogsrlibrary.com/logs/view/T001925_KINCARD_DENL(HD)
T001925_KINCARD_GRNL,GRNL,T001925,Bruce,Kincardine,17,VIII,4/5/1965 0:00,4/6/1965 0:00,44.20497222,-81.49661111,http://www.ogsrlibrary.com/logs/view/T001925_KINCARD_GRNL
T001925_KINCARD_GRNL(HD),GRNL(HD),T001925,Bruce,Kincardine,17,VIII,4/5/1965 0:00,4/6/1965 0:00,44.20497222,-81.49661111,http://www.ogsrlibrary.com/logs/view/T001925_KINCARD_GRNL(HD)
T004910_KINCARD_CNFD,CNFD,T004910,Bruce,Kincardine,31,V,7/20/1979 0:00,7/25/1979 0:00,44.15380556,-81.45463889,http://www.ogsrlibrary.com/logs/view/T004910_KINCARD_CNFD
T004910_KINCARD_CNFD(dup),CNFD(dup),T004910,Bruce,Kincardine,31,V,7/20/1979 0:00,7/25/1979 0:00,44.15380556,-81.45463889,http://www.ogsrlibrary.com/logs/view/T004910_KINCARD_CNFD(dup)
T004910_KINCARD_DIPM,DIPM,T004910,Bruce,Kincardine,31,V,7/20/1979 0:00,7/25/1979 0:00,44.15380556,-81.45463889,http://www.ogsrlibrary.com/logs/view/T004910_KINCARD_DIPM
T004910_KINCARD_DIPM(dup),DIPM(dup),T004910,Bruce,Kincardine,31,V,7/20/1979 0:00,7/25/1979 0:00,44.15380556,-81.45463889,http://www.ogsrlibrary.com/logs/view/T004910_KINCARD_DIPM(dup)
T004910_KINCARD_DLL,DLL,T004910,Bruce,Kincardine,31,V,7/20/1979 0:00,7/25/1979 0:00,44.15380556,-81.45463889,http://www.ogsrlibrary.com/logs/view/T004910_KINCARD_DLL
T004910_KINCARD_MLAT,MLAT,T004910,Bruce,Kincardine,31,V,7/20/1979 0:00,7/25/1979 0:00,44.15380556,-81.45463889,http://www.ogsrlibrary.com/logs/view/T004910_KINCARD_MLAT
T004910_KINCARD_SONL,SONL,T004910,Bruce,Kincardine,31,V,7/20/1979 0:00,7/25/1979 0:00,44.15380556,-81.45463889,http://www.ogsrlibrary.com/logs/view/T004910_KINCARD_SONL
T004910_KINCARD_SONL(dup),SONL(dup),T004910,Bruce,Kincardine,31,V,7/20/1979 0:00,7/25/1979 0:00,44.15380556,-81.45463889,http://www.ogsrlibrary.com/logs/view/T004910_KINCARD_SONL(dup)
T001942_KINCARD_DENL,DENL,T001942,Bruce,Kincardine,57,C,2/20/1966 0:00,3/11/1966 0:00,44.25672222,-81.55413889,http://www.ogsrlibrary.com/logs/view/T001942_KINCARD_DENL
T001942_KINCARD_DENL(HD),DENL(HD),T001942,Bruce,Kincardine,57,C,2/20/1966 0:00,3/11/1966 0:00,44.25672222,-81.55413889,http://www.ogsrlibrary.com/logs/view/T001942_KINCARD_DENL(HD)
T001942_KINCARD_GRNL,GRNL,T001942,Bruce,Kincardine,57,C,2/20/1966 0:00,3/11/1966 0:00,44.25672222,-81.55413889,http://www.ogsrlibrary.com/logs/view/T001942_KINCARD_GRNL
T001942_KINCARD_GRNL(HD),GRNL(HD),T001942,Bruce,Kincardine,57,C,2/20/1966 0:00,3/11/1966 0:00,44.25672222,-81.55413889,http://www.ogsrlibrary.com/logs/view/T001942_KINCARD_GRNL(HD)
T003553_KINLOSS_GRNL,GRNL,T003553,Bruce,Kinloss,6,IX,8/2/1973 0:00,8/9/1973 0:00,44.04597222,-81.47833333,http://www.ogsrlibrary.com/logs/view/T003553_KINLOSS_GRNL
T007470_LINDSAY_GRNL,GRNL,T007470,Bruce,Lindsay,31,VIIW,3/31/1989 0:00,3/27/1989 0:00,45.08083833,-81.4884575,http://www.ogsrlibrary.com/logs/view/T007470_LINDSAY_GRNL
F012153_LINDSAY_ELE,ELE,F012153,Bruce,Lindsay,36,IVE,9/23/1955 0:00,9/24/1955 0:00,45.14602778,-81.40016667,http://www.ogsrlibrary.com/logs/view/F012153_LINDSAY_ELE
F012153_LINDSAY_GRNL,GRNL,F012153,Bruce,Lindsay,36,IVE,9/23/1955 0:00,9/24/1955 0:00,45.14602778,-81.40016667,http://www.ogsrlibrary.com/logs/view/F012153_LINDSAY_GRNL
T007471_LINDSAY_GRL0,GRL0,T007471,Bruce,Lindsay,7,III,3/19/1990 0:00,10/30/1990 0:00,45.02559389,-81.38328861,http://www.ogsrlibrary.com/logs/view/T007471_LINDSAY_GRL0
T007471_LINDSAY_REST,REST,T007471,Bruce,Lindsay,7,III,3/19/1990 0:00,10/30/1990 0:00,45.02559389,-81.38328861,http://www.ogsrlibrary.com/logs/view/T007471_LINDSAY_REST
T001892_SAUGEEN_GRNL,GRNL,T001892,Bruce,Saugeen,12,I,3/16/1965 0:00,3/25/1965 0:00,44.37019444,-81.42013889,http://www.ogsrlibrary.com/logs/view/T001892_SAUGEEN_GRNL
T001892_SAUGEEN_GRNL(HD),GRNL(HD),T001892,Bruce,Saugeen,12,I,3/16/1965 0:00,3/25/1965 0:00,44.37019444,-81.42013889,http://www.ogsrlibrary.com/logs/view/T001892_SAUGEEN_GRNL(HD)
T001720A_SAUGEEN_DENL,DENL,T001720A,Bruce,Saugeen,29,II,8/2/1964 0:00,8/2/1964 0:00,44.34991667,-81.33575,http://www.ogsrlibrary.com/logs/view/T001720A_SAUGEEN_DENL
T001720A_SAUGEEN_DENL(HD),DENL(HD),T001720A,Bruce,Saugeen,29,II,8/2/1964 0:00,8/2/1964 0:00,44.34991667,-81.33575,http://www.ogsrlibrary.com/logs/view/T001720A_SAUGEEN_DENL(HD)
T001720A_SAUGEEN_GRNL,GRNL,T001720A,Bruce,Saugeen,29,II,8/2/1964 0:00,8/2/1964 0:00,44.34991667,-81.33575,http://www.ogsrlibrary.com/logs/view/T001720A_SAUGEEN_GRNL
T001720_SAUGEEN_GRNL,GRNL,T001720,Bruce,Saugeen,29,II,7/6/1964 0:00,7/7/1964 0:00,44.34997222,-81.33591667,http://www.ogsrlibrary.com/logs/view/T001720_SAUGEEN_GRNL
T001720A_SAUGEEN_GRNL(HD),GRNL(HD),T001720A,Bruce,Saugeen,29,II,8/2/1964 0:00,8/2/1964 0:00,44.34991667,-81.33575,http://www.ogsrlibrary.com/logs/view/T001720A_SAUGEEN_GRNL(HD)
F012155_STEDMUN_0GRL,0GRL,F012155,Bruce,St. Edmunds,44,IE,8/24/1955 0:00,8/27/1955 0:00,45.233,-81.61677778,http://www.ogsrlibrary.com/logs/view/F012155_STEDMUN_0GRL
T007473_STEDMUN_GRNL,GRNL,T007473,Bruce,St. Edmunds,47,IIIW,4/4/1989 0:00,NULL,45.21665833,-81.65307917,http://www.ogsrlibrary.com/logs/view/T007473_STEDMUN_GRNL
T003547_DISCOCH_CALP,CALP,T003547,Cochrane,District of Cochrane,,,2/26/1973 0:00,3/1/1973 0:00,50.26994722,-82.55774083,http://www.ogsrlibrary.com/logs/view/T003547_DISCOCH_CALP
